slug,status,ramOptions,storageOptions
vivo-v70-elite,dry-run,["12 GB","16 GB LPDDR5X"],["256 GB","512 GB","1 TB"]
moto-g57-power,dry-run,["6 GB","8 GB"],["128 GB","256 GB"]
moto-g37-power,dry-run,["6 GB","8 GB"],["128 GB","256 GB"]
moto-g37,dry-run,["4 GB","6 GB"],["64 GB","128 GB"]
moto-g06-power,dry-run,["4 GB","6 GB"],["64 GB","128 GB"]
moto-edge-60-pro,dry-run,["8 GB","12 GB"],["256 GB","512 GB"]
moto-edge-70-pro,dry-run,["8 GB","12 GB LPDDR5X"],["256 GB","512 GB UFS 4.1"]
iphone-17,dry-run,["8 GB LPDDR5X"],["256 GB","512 GB"]
iphone-17-pro,dry-run,["12 GB LPDDR5X"],["256 GB","512 GB","1 TB"]
iphone-17-pro-max,dry-run,["12 GB LPDDR5X"],["256 GB","512 GB","1 TB","2 TB"]
iphone-17-air,dry-run,["12 GB LPDDR5X"],["256 GB","512 GB","1 TB"]
oneplus-13,dry-run,["12 GB","16 GB","24 GB LPDDR5X"],["256 GB","512 GB","1 TB UFS 4.0"]
oneplus-nord-6,dry-run,["8 GB","12 GB","16 GB"],["256 GB","512 GB"]
oneplus-nord-5,dry-run,["8 GB","12 GB"],["256 GB","512 GB"]
oneplus-nord-ce6,dry-run,["8 GB","12 GB"],["128 GB","256 GB"]
oneplus-nord-ce6-lite,dry-run,["6 GB","8 GB"],["128 GB","256 GB"]
oneplus-pad-go-2,dry-run,["8 GB","12 GB"],["128 GB","256 GB"]
oneplus-z3,dry-run,[],[]
oneplus-z2-anc,dry-run,[],[]
oppo-reno-15-pro-mini,dry-run,["12 GB","16 GB"],["256 GB","512 GB","1 TB"]
oppo-reno-15,dry-run,["8 GB","12 GB","16 GB"],["256 GB","512 GB"]
oppo-reno-15c,dry-run,["8 GB","12 GB"],["128 GB","256 GB"]
oppo-k14,dry-run,["8 GB","12 GB"],["128 GB","256 GB"]
oppo-k14x,dry-run,["6 GB","8 GB"],["128 GB","256 GB"]
oppo-k13,dry-run,["8 GB","12 GB"],["128 GB","256 GB"]
oppo-k13x,dry-run,["6 GB","8 GB"],["128 GB","256 GB"]
oppo-f33-pro,dry-run,["8 GB"],["128 GB","256 GB UFS 2.2"]
oppo-f33,dry-run,["8 GB"],["128 GB","256 GB"]
oppo-f31-pro-plus,dry-run,["8 GB","12 GB"],["256 GB","512 GB"]
oppo-a6x,dry-run,["6 GB","8 GB"],["128 GB","256 GB"]
realme-16-pro-plus,dry-run,["8 GB","12 GB LPDDR5X"],["128 GB","256 GB","512 GB UFS 3.1"]
realme-16-pro,dry-run,["8 GB","12 GB"],["256 GB","512 GB"]
realme-16,dry-run,["8 GB","12 GB"],["128 GB","256 GB","512 GB"]
realme-16t,dry-run,["8 GB","12 GB"],["128 GB","256 GB"]
realme-15t,dry-run,["8 GB","12 GB"],["128 GB","256 GB"]
realme-15x,dry-run,["6 GB","8 GB"],["128 GB","256 GB"]
realme-15,dry-run,["8 GB","12 GB"],["128 GB","256 GB"]
realme-c83,dry-run,["4 GB"],["64 GB"]
realme-c71,dry-run,["4 GB","6 GB"],["64 GB","128 GB"]
realme-p4x,dry-run,["6 GB","8 GB"],["128 GB","256 GB"]
realme-p4,dry-run,["8 GB","12 GB"],["128 GB","256 GB","512 GB"]
realme-p4-lite,dry-run,["4 GB","6 GB"],["64 GB","128 GB"]
realme-p4-power,dry-run,["8 GB","12 GB"],["256 GB","512 GB"]
realme-p3x,dry-run,["6 GB","8 GB"],["128 GB","256 GB"]
realme-pad-2-lite,dry-run,["4 GB","6 GB","8 GB"],["64 GB","128 GB","256 GB"]
redmi-a7-pro,dry-run,["6 GB","8 GB"],["128 GB","256 GB"]
redmi-a5,dry-run,["3 GB","4 GB"],["64 GB","128 GB"]
redmi-a4,dry-run,["4 GB","6 GB"],["64 GB","128 GB"]
redmi-15c,dry-run,["6 GB","8 GB"],["128 GB","256 GB"]
redmi-15a,dry-run,["4 GB","6 GB"],["64 GB","128 GB"]
poco-m7-plus,dry-run,["8 GB","12 GB"],["256 GB","512 GB"]
poco-m7,dry-run,["6 GB","8 GB"],["128 GB","256 GB"]
poco-c85x,dry-run,["4 GB","6 GB"],["64 GB","128 GB"]
poco-c85,dry-run,["6 GB","8 GB"],["128 GB","256 GB"]
poco-c71,dry-run,["4 GB","6 GB"],["64 GB","128 GB"]
narzo-100-lite,dry-run,["4 GB","6 GB LPDDR4X"],["64 GB","128 GB eMMC5.1"]
narzo-80-lite,dry-run,["4 GB","6 GB"],["64 GB","128 GB"]
narzo-90x,dry-run,["6 GB","8 GB LPDDR4X"],["128 GB eMMC5.1"]
narzo-90,dry-run,["6 GB","8 GB LPDDR4X"],["128 GB UFS 2.2"]
narzo-n53,dry-run,["4 GB","6 GB LPDDR4X"],["64 GB","128 GB"]
narzo-power,dry-run,["8 GB LPDDR4X"],["128 GB","256 GB UFS 3.1"]
pixel-10a,dry-run,["8 GB LPDDR5X"],["128 GB","256 GB"]
pixel-10,dry-run,["12 GB LPDDR5X"],["128 GB UFS 3.1","256 GB UFS 4.0"]
airpods-4,dry-run,[],[]
infinix-gt-30-pro,dry-run,["8 GB","12 GB LPDDR5X"],["256 GB","512 GB"]
infinix-gt-30,dry-run,["8 GB LPDDR5X"],["128 GB","256 GB"]
infinix-note-edge,dry-run,["8 GB LPDDR4X"],["128 GB","256 GB"]
infinix-smart-20,dry-run,["4 GB LPDDR4X"],["64 GB","128 GB"]
infinix-smart-10,dry-run,["3 GB","4 GB"],["64 GB","128 GB"]
infinix-gaming-kit,dry-run,[],[]
cmf-4a,dry-run,[],[]
cmf-3a-lite,dry-run,[],[]
jio-v4,dry-run,[],[]
jio-v3,dry-run,[],[]
jio-k1,dry-run,[],[]
jio-j1,dry-run,[],[]
jio-blue,dry-run,[],[]
jio-prime-2,dry-run,[],[]
jio-super-4g-router,dry-run,[],[]
ai-plus,dry-run,[],[]
ai-plus-6gb,dry-run,[],[]
ai-nova-2,dry-run,[],[]
ai-tab,dry-run,[],[]
coolpad-30i,dry-run,[],[]
hmd-vibe-2,dry-run,["4 GB","6 GB LPDDR4X"],["64 GB","128 GB"]
itel-a100c,dry-run,[],[]
lava-bold-n2,dry-run,[],[]
peace-17-maxx,dry-run,[],[]
peace-17-pro,dry-run,[],[]
snexian-t450,dry-run,[],[]
snexian-t240,dry-run,[],[]
snexian-t170,dry-run,[],[]
snexian-t150,dry-run,[],[]
snexian-t670,dry-run,[],[]
snexian-t660,dry-run,[],[]
snexian-tab-t1000,dry-run,[],[]
snexian-t17p,dry-run,[],[]
